id,name,city,operating,website_found,primary_service,delivers_aba,bcba_found,autism_relevant,recommend,evidence_url,evidence_quality,notes
6041,Devereux Advanced Behavioral Health Florida,Orlando,Y,https://www.devereux.org/site/SPageServer?pagename=fl_orlando_campus,"Devereux's Orlando Campus is a residential psychiatric/child-welfare facility: Statewide Inpatient Psychiatric Program, Residential Treatment Center and Residential Group Care for emotionally challenged children and adolescents, plus mobile crisis and case management",unclear,unclear,N,REMOVE,https://www.devereux.org/site/SPageServer?pagename=fl_orlando_campus,HIGH,"The named Orlando location (Orlando Campus, 6147 Christian Way) delivers only ""Statewide Inpatient Psychiatric Program"", ""Residential Treatment Center"" and ""Residential Group Care"" for ""emotionally challenged children and adolescents"" - psychiatric and child-welfare residential care, not developmental-disability services - and Devereux Florida's wider footprint is foster care, prevention and behavioral health. Devereux Florida's autism/I/DD arm exists but belongs to OTHER named sites (Viera Campus in Brevard, plus unnamed I/DD group homes and an Adult Day Treatment Program in Orange County), so this record must not be credited with it; the stored URL is the NATIONAL devereux.org homepage, not any Florida location page."
9027,Elevate Therapy Center,Orlando,Y,https://elevatetherapycenter.com/our-services/,"Pediatric speech-language therapy and occupational therapy, plus comprehensive evaluation, parent coaching and teletherapy; trilingual clinic",N,N,Y,KEEP_OTHER,https://elevatetherapycenter.com/our-services/,HIGH,"Site states ""Elevate Therapy Center is a trilingual pediatric clinic in Orlando, FL. We provide speech & occupational therapy services"" and the services page names ""Autism Spectrum Disorders"" among the areas its therapists specialize in treating. ABA appears on no page loaded and no BCBA/RBT is listed; stored phone (407) 968-7807 and address 6100 Lake Ellenor Dr #261, Orlando FL 32809 match the record."
6353,Fataj Transition & Learning Center LLC,Orlando,Y,https://www.fatajtlc.com/,"ABA therapy (clinic-based, in-home and school-based) for ages 2-12, plus a separate private school arm, FaTaj Transition & Learning Academy (VPK-grade 3)",Y,Y,Y,KEEP_ABA,https://www.fatajtlc.com/,HIGH,"The ""OUR SERVICES"" section describes Applied Behavior Analysis delivered clinic-based, in-home and school-based and states the organization employs ""Board Certified Behavior Analysts and Registered Behavior Technicians"", with founder/director LaTeisha Gilzean, M.Ed., BCBA - BCBA plus RBT staffing supplies the required second signal. SCHOOL FLAG: despite the ""Transition & Learning Center"" name this is not an adult transition program; the same organization also runs a private school (VPK-grade 3, ages 3+) for students with developmental disabilities, which may warrant a separate schools-table entry."
6881,"Hidden Potential Florida, LLC",Orlando,Y,https://www.hiddenpotentialflorida.com/,"Applied behavior analysis (ABA) therapy for children, adolescents and adults with autism and other developmental disabilities",Y,Y,Y,KEEP_ABA,https://www.hiddenpotentialflorida.com/meet-the-team,HIGH,"Homepage states ""Hidden Potential provides Applied Behavior Analysis to individuals with autism and other developmental disabilities"" under a dedicated ""WHAT IS ABA?"" body section, at 2859 South Bumby Ave, Orlando. The team page supplies the second signal decisively: eight named BCBAs (e.g. ""Jennifer Blair, MA, BCBA, IBA - Clinical Director"") plus thirteen Registered Behavior Technicians."
6894,"K & L Therapy Services, Inc.",Orlando,Y,https://kandltherapy.com/services,"Pediatric speech-language therapy (including AAC and feeding/dysphagia), occupational therapy and physical therapy",N,N,unclear,KEEP_OTHER,https://kandltherapy.com/services,HIGH,"Services page lists exactly three lines - Occupational Therapy, Physical Therapy and Speech Therapy - the last covering ""receptive-expressive communication, articulation, social pragmatics, fluency, voice, augmentative/alternative communication methods, feeding/Dysphagia, and oral-motor skill development"", so AAC and feeding therapy are genuine service content rather than chrome. ABA, BCBA and RBT appear nowhere on the site and autism is never named as a diagnosis served, so autism relevance rests only on the pediatric developmental caseload; address 7209 Curry Ford Rd Ste E, Orlando and phone (407) 421-7284 match the record."
7380,"Kidoz Therapy Zone, LLC",Orlando,Y,,"Private pediatric speech therapy, occupational therapy and physical therapy clinic (ages 3-18)",N,N,unclear,KEEP_OTHER,https://npiregistry.cms.hhs.gov/api/?version=2.1&number=1982469342,MEDIUM,"No own website exists - searches on the business name, on ""Kidoz Therapy Zone Orlando"" and on the stored phone returned only NPI/registry and job-board entries; NPI 1982469342 confirms ""KIDOZ THERAPY ZONE LLC"", 1502 N Semoran Blvd, Orlando FL 32807, phone 407-250-0626, an exact match to the stored phone, and a sister NPI under the same name carries the ""Speech-Language Pathologist"" taxonomy. Its own recruiting copy describes it verbatim as ""a growing private pediatric speech, occupational and physical therapy practice"" serving ages 3-18, with no mention of ABA, BCBA, RBT or autism anywhere."
6862,"Krista M. Marchman, PHD",Orlando,Y,https://www.drkmarchman.com/,"Autism diagnostic evaluation (children through adults, including a dedicated adult autism assessment service) plus psychoeducational and neurodevelopmental evaluation for ADHD and learning disabilities",N,N,Y,KEEP_OTHER,https://www.drkmarchman.com/adult-autism,HIGH,"Not general clinical psychology: the practice is evaluation-led - ""psychological, psychoeducational and neurodevelopmental evaluations and interventions for children, adolescents, young adults and their families"" - and carries a whole page dedicated to adult autism assessment (developmental history, psychological testing, ""All of this information will be used to help make a diagnosis""), which is distinct-page content, not nav chrome. No ABA and no BCBA; the autism work is diagnostic evaluation, which is the KEEP_OTHER service to record."
7527,Pieces Behavioral Group,Orlando,Y,https://www.mypieces.org/,"ABA therapy (center-based, school-based, early intervention, social skills, parent training) and autism diagnostic evaluations; Orlando, Ocoee and Winter Park locations",Y,Y,Y,KEEP_ABA,https://www.mypieces.org/,HIGH,"The BCBA test passes on real evidence, not the puzzle-piece branding: body sections ""Pieces ABA Programs"" and ""Interested in becoming an RBT?"" describe a ""compassionate and skilled team of BCBAs"" plus an in-house RBT training pipeline with employment on completion, and the site carries separate location-specific ABA service pages (ABA Therapy Orlando, ABA Therapy Ocoee) rather than a single chrome mention. Subpages are blocked by robots.txt so only the homepage could be loaded; it also lists Diagnostic Evaluations, School-Based ABA and Early Intervention, and gives Winter Park, Orlando and Ocoee locations."
8893,Primrose Center Inc,Orlando,Y,https://www.primrosecenter.org/programs/,"Adult day training (ADT) for adults with intellectual and developmental disabilities, plus supported employment, six residential group homes (54 residents), daily living skills training, and a sensory/Therapeutic Activity Program",N,unclear,Y,KEEP_OTHER,https://www.primrosecenter.org/programs/,HIGH,"Programs page names ""Adult Day Training"", ""Supported Employment"" (career assessment, development and placement in Orange and Seminole Counties) and ""Residential Support Facilities"" — six homes serving 54 residents — for people with intellectual and developmental disabilities. Its ""Positive Intervention Program"" is behavioral support overseen by a ""Certified Behavior Analyst"" inside the day program, not a standalone ABA service line, so retag from aba to adult day training / supported employment / residential."
6644,Quest Kids Academy,Orlando,Y,https://questinc.org/quest-kids-academy/,"Private K-22 specialty school for students with autism and developmental disabilities; academic (Early Academics) and life/employment-readiness tracks delivered through ABA, FES-UA accredited, tuition $23,500-$27,000",Y,Y,Y,KEEP_ABA,https://questinc.org/quest-kids-academy/,HIGH,"SCHOOL FLAG: stored questkids.org 302-redirects to questinc.org/quest-kids/, and the academy page describes a K-22 private school with grade-level academic tracks, published annual tuition and FES-UA accreditation, so this record likely belongs in the schools table rather than the provider directory. ABA is genuine, not name-inferred: ""Our instruction is guided by the principles and procedures of Applied Behavior Analysis (ABA)"", with a BCBA principal (Melissa Lopez, M.S., BCBA) plus BCaBA and RBT staff — two independent signals."
6763,"Quest, Inc. - Orlando Corporate Office",Orlando,Y,https://questinc.org/contact/,"Administrative corporate headquarters of Quest, Inc. — no direct services delivered at this record's address",N,Y,Y,REMOVE,https://questinc.org/contact/,HIGH,"CORPORATE OFFICE: the contact page lists the ""Orlando Corporate Office"" at ""P.O. Box 531125, Orlando, FL 32853"" with phone 407.218.4300 — a mailbox, not a place families receive services, so remove this administrative record. Quest, Inc. itself is a legitimate 60-year-old developmental-disability provider and its actual service arms (Quest Kids Therapy ABA, Quest Kids Academy, Quest Village residential/ICFs, adult employment services, Camp Thunderbird) warrant their own records at their own street addresses."
6606,"Self-Compassion Pathways, Inc.",Orlando,Y,https://therapyorlandofl.com/our-team/,"General outpatient mental health counseling and psychotherapy — individual, couples, child and adolescent counseling, EMDR for trauma, anxiety, LGBTQ+, mindfulness and Internal Family Systems",N,N,N,REMOVE,https://therapyorlandofl.com/our-team/,HIGH,"BCBA TEST FAILED: all eight clinicians on the team page are LMHC, LMFT or counseling interns (Dr. Coralis Solomon, PhD, LMHC, NCC; Assel Saparova, MA, LMFT; six more LMHC/registered interns) — no BCBA, BCaBA or RBT anywhere, which is strong evidence against ABA. Service pages cover ""couples therapy, trauma treatment via EMDR, anxiety management, and Internal Family Systems"" with no autism-specific or behavior-analytic line, so this is a general mental health counseling practice."
6494,Social Bridges,Orlando,Y,https://www.socialbridges.com/staff,"Social skills groups and social coaching — peer skill-building classes (elementary through young adult), individual social coaching, clubs, parent training and a school ToolBox curriculum for children/teens/young adults with ASD, ADHD, anxiety and learning differences",N,N,Y,KEEP_OTHER,https://www.socialbridges.com/staff,HIGH,"BCBA TEST FAILED but the service still qualifies: the staff roster is LCSWs, LMHCs, licensed SLPs (David Gregorio, MA, CCC-SLP; Britain McDonald, SLP) and veteran ESE educators with zero BCBAs or RBTs, so the aba tag is wrong. Programs pages describe small ""peer-group skill-building classes"", individual social coaching, clubs and parent training explicitly for ASD/ADHD/twice-exceptional students — a social-skills-group / recreation-support service, not chrome, since it varies program-by-program across the Programs pages."
6527,The Franz Center,Orlando,Y,https://thefranzcenter.com/,"General/integrative pediatric and family primary care practice led by Cornelia S. Franz, MD, board-certified pediatrician — well visits, sick visits, newborn visits, health plans, virtual visits",N,N,N,REMOVE,https://thefranzcenter.com/,HIGH,"Stored URL's ?utm_campaign=gmb stripped — same page; the site describes ""pediatric and family health consultations"", newborn and priority sick visits and virtual visits delivered by Dr. Franz plus nurse practitioners/PAs ""under Dr. Franz's supervision"", i.e. general primary care with an integrative-medicine slant, not developmental-behavioral pediatrics. No autism diagnostic evaluation, ADOS, developmental assessment, psychologist or BCBA appears anywhere on the site, so this is a general medical practice and fails the autism-service test."
7480,The Russell Home for Atypical Children,Orlando,Y,https://www.russellhome.org/,Long-term residential care home for severely disabled children and adults — 24 residents of all ages living in a home-like setting with round-the-clock care,N,N,unclear,KEEP_OTHER,https://www.russellhome.org/,HIGH,"Still operating and privately funded — the site advertises an 8th Annual Gala on October 24, 2026 and states the home has been ""in continuous operation for over 60 years without any government support"", providing ""round-the-clock specialized residential care"" for severely disabled children; a WKMG report adds ""Twenty-four residents of all ages live at the Russell Home... The oldest is 73. He arrived when he was two."" Residential is an explicit KEEP_OTHER service and the resident population is lifespan-wide, but neither the site nor coverage names autism specifically — it says only ""special need, whether mental or physical"" — so autism relevance is inferred from the IDD population rather than stated."
6609,Whole-Sum Therapies,Orlando,unclear,https://npiprofile.com/npi/1831263482,"Speech-language pathology practice (NPI taxonomy 235Z00000X, ""Speech-Language Pathologist""), 933 Lee Rd Suite 101, Orlando",N,N,unclear,UNCLEAR,https://npiprofile.com/npi/1831263482,MEDIUM,"No website exists — searches for ""Whole-Sum Therapies"" Orlando and for the Lee Road address returned only aggregator listings (Yelp, Nicelocal, Vitadox) plus a Facebook page blocked by robots.txt, so no first-party page could be loaded. The NPPES registry entry matching the stored phone (407) 730-6988 lists a single taxonomy, ""Speech-Language Pathologist"" (235Z00000X), with no behavior-analyst taxonomy, so the aba tag is definitely wrong; the record was enumerated in 2006 and last updated in 2014, giving no evidence of current operation — if verified as still open it would be KEEP_OTHER for speech therapy."
7016,ACTS Wraparound Housing and Amethyst Respite Center,Tampa,Y,https://www.actsfl.org/about-us/locations/,"Adult substance-use and behavioral health supportive housing — ""Amethyst Wraparound Housing with Behavioral Health Services"", run by the Agency for Community Treatment Services (ACTS)",N,N,N,REMOVE,https://www.actsfl.org/about-us/locations/,HIGH,"ACTS' own locations page lists this record's phone (813-237-4907, 4403 W. Dr. Martin Luther King Jr. Blvd, Tampa) as ""Amethyst Wraparound Housing with Behavioral Health Services"" under Adult Programs, and the ACTS homepage describes an agency built on ""crisis care (including Mobile MAT)"", residential and outpatient addiction treatment and justice services — no developmental-disability or autism programming anywhere. ""Respite"" here is addiction/behavioral-health respite housing for adults, NOT disability respite, so it fails the KEEP_OTHER respite test; every third-party listing likewise files it under detox/alcoholism treatment."
6549,All Support Servicing,Tampa,Y,https://allsupportservicing.com/services,"iBudget Medicaid Waiver home and community based services: personal supports, supported living coaching, supported employment coaching, companion/life skills development, respite (21 and younger), LPN nursing",N,N,Y,KEEP_OTHER,https://allsupportservicing.com/services,HIGH,"Services page lists ""IBUDGET MEDICAID WAIVER PROVIDER"" with ""Personal Supports"", ""Supported Living Coaching"", ""Supported Employment Coaching"" and ""Respite (21 and younger)"" — the Florida APD waiver serving developmental disabilities including autism, so this is a supported living and respite agency, not a staffing or billing company. No BCBA, RBT or behavior analysis anywhere; homepage and services page differ, so these are real service lines and not site chrome."
7471,An Awakened Heart,Tampa,Y,http://www.therapiststampa.com/about,"General outpatient psychotherapy and clinical hypnotherapy for individuals, couples, teens and elders",N,N,N,REMOVE,http://www.therapiststampa.com/about,HIGH,"Sole clinician is a Licensed Clinical Social Worker treating ""codependent behavior, drug and alcohol abuse, depression and anxiety, to physical and emotional trauma of abuse"" — general mental health, so the BCBA test fails outright with no behavior analyst, RBT or ABA page anywhere. Neither the homepage nor the About page mentions autism or developmental disabilities at all."
8996,Autism Early Intervention and Prevention Center,Tampa,unclear,,unclear,unclear,unclear,unclear,UNCLEAR,,LOW,"No website exists for this record and five searches (exact name, name plus the 813-936-7184 phone, the Busch Blvd address, NPI registry, and Sunbiz corporate registration) returned nothing except this directory's own listing and a Yelp stub for a differently named ""Autism Early Intervention Center"" at 2901 W Busch Blvd filed under Counseling & Mental Health, which robots.txt blocked from loading. The autism-containing name is the only evidence of what it does, which under the rules proves nothing, so no service line could be established."
7246,Autism Shifts,Tampa,Y,https://www.neuro-shifts.org/,"Recreation and social programs for neurodivergent young adults (monthly Mix & Mingle meet-ups, Speller Camp weekend) plus parent coaching courses and community membership",N,N,Y,KEEP_OTHER,https://www.neuro-shifts.org/,HIGH,"Stored autismshifts.org 302-redirects to neuro-shifts.org (rebranded NeuroShifts), which delivers actual programming rather than awareness alone: ""Mix & Mingle — A monthly, welcoming space where neurodiverse young adults connect, make friends, and build confidence"", plus Speller Camp and an 8-week parent framework course. The mission page says they serve ""the autism and neurodiverse community""; no ABA, BCBA or clinical therapy is offered and no service address is published, so the Tampa placement rests on the 813 phone number."
7081,Believe It and Achieve It LLC,Tampa,Y,https://believeittherapy.com/speech-therapy,"Pediatric outpatient speech-language therapy including AAC and feeding therapy, plus occupational therapy and physical therapy",N,N,Y,KEEP_OTHER,https://believeittherapy.com/speech-therapy,HIGH,"Therapist-owned pediatric clinic at 10006 N Dale Mabry Hwy Suite 202, Tampa with three distinct service pages; the speech page names AAC — ""Using tools or technology, such as picture systems or speech-generating devices"" — plus feeding therapy and the Natural Language Acquisition gestalt language framework, all autism-associated, and the page content differs from the homepage so this is not chrome. No ABA, BCBA or RBT content anywhere, so the stored ""aba"" tag is wrong; the word autism is never used explicitly, so relevance rests on the AAC and NLA service content."
7139,Building More Futures LLC,Tampa,Y,https://bmf4ever.com/services,"APD Medicaid waiver agency for children and adults with autism and IDD: behavior analysis, group-home housing, in-home and personal care, support planning, transportation, recreation, specialized mental health counseling",Y,Y,Y,KEEP_ABA,https://bmf4ever.com/services,HIGH,"The services page states ""We offer individualized behavior analysis to children and adults with autism and related disabilities to help them reduce challenging behaviors and increase specific behaviors and skill deficits"" and the site calls itself ""a Medicaid waiver provider licensed through APD""; the second signal is a recruiting listing titled ""Part-Time BCBA (Board Certified Behavior Analyst) – IB Group Homes (Boys & Men) at Building More Futures"". ZipRecruiter's Tampa company page describes a ""behavior-focused company specializing in IB individuals"" hiring Direct Service Professionals, so behavior analysis is delivered alongside group-home and supported-living services rather than from a standalone ABA clinic."
6677,FIRST STEP THERAPY- WEST TAMPA,Tampa,Y,https://firststep-therapy.com/private-pediatric-therapy-clinic-about-us,"Pediatric physical, occupational and speech therapy delivered clinic-based and in the natural environment (home, school, community), plus home health aide/personal care services",N,N,unclear,KEEP_OTHER,https://firststep-therapy.com/private-pediatric-therapy-clinic-about-us,HIGH,"The About page confirms ""occupational, physical, and speech therapy"" under ""Therapy in the Natural Environment"", ""Clinic Base Therapy"" and ""Home Health Aide/ Personal Care Services"", and says they ""serve Hillsborough County, Polk, Lake, Marion, Osceola, Orange, Seminole, and Volusia counties"" — but the ONLY clinic address published anywhere on the site is 1650 Sandlake Road Suite 395, Orlando, and there is no West Tampa location page, so Hillsborough service appears to be in-home/community rather than a named West Tampa clinic. Early intervention is credited to a separately named linked entity, ""Early Intervention - Next Steps Academy"" (nextstepsorlando.com), so it should not be attributed to this West Tampa record; no ABA, BCBA or RBT appears anywhere on the site."
6802,"Grow & Play Pediatric Therapy, Inc.",Tampa,Y,https://npiregistry.cms.hhs.gov/api/?number=1700573524&version=2.1,Pediatric occupational therapy,N,N,unclear,KEEP_OTHER,https://npiregistry.cms.hhs.gov/api/?number=1700573524&version=2.1,MEDIUM,"The stored site growplaypediatrictherapy.com blocks all crawling (""All paths disallowed by robots.txt"" on www, robots 429 on the bare host across three attempts), so evidence comes from CMS NPI 1700573524, ""GROW AND PLAY PEDIATRIC THERAPY"", taxonomy ""Occupational Therapist, Pediatrics"", 1904 S MacDill Ave, Tampa FL 33629 — a pediatric OT practice, not ABA. Do not confuse with growandplaytx.com, a same-named practice with a 484 (Pennsylvania) phone number, and it is a different organization from id 7052; autism is never named in any source I could load."
7052,"Grow, Empower, Transform Therapy, LLC",Tampa,Y,http://www.gettherapy.org/,"General adult mental health counseling — trauma-informed individual therapy, narcissistic-abuse recovery groups, community workshops and clinical supervision",N,N,N,REMOVE,http://www.gettherapy.org/,HIGH,"The practice of ""Denise D. Moore, lmhc, qs | Tampa FL"" specializes in healing from ""abusive relationships, narcissistic abuse, and the wounds that were never your fault"" — a Licensed Mental Health Counselor, which fails the BCBA test, with no autism, ABA or developmental disability content anywhere. Despite the similar name this is a wholly different organization from id 6802 Grow & Play Pediatric Therapy."
7148,Human Development Center Inc,Tampa,Y,https://hdcinc.org/about/,"Adult residential and day services for adults with developmental disabilities and autism: 24-hour supervised group homes, semi-independent group homes, supported living, Adult Day Training, plus a Behavior Analysis Services line",Y,unclear,Y,KEEP_ABA,https://hdcinc.org/about/,HIGH,"About page (content distinct from the home page) states HDC provides 'a continuum of services to adult individuals diagnosed with developmental disabilities, autism and challenging behaviors' and lists 'Adult Day Training', 'Supported living', group homes and 'Behavior Analysis Services' where 'behavior analysts observe and measure behavior with the goal of changing the environment to promote positive behavioral change'. No named BCBA/RBT could be verified - the /services/ page returned 429 twice within the fetch budget - so the record also merits adult day training / supported living / residential tags regardless of the ABA tag."
6489,It Begins Within Therapy,Tampa,Y,https://ibwhc.com/,"General outpatient mental health counseling (It Begins Within Healing Center) - individual, couples, family, child and teen therapy, EMDR, medication management, psychological testing",N,N,N,REMOVE,https://ibwhc.com/,HIGH,"Clinical team is LMHC/LCSW/psychologist only - no BCBA anywhere - and the modality list is CBT, DBT, EMDR, Gottman and play therapy rather than applied behavior analysis. General mental health counseling serving many populations; autism is not a named service line."
8982,JC Adult Academy,Tampa,Y,https://downsyndromedaycentertampa.com/,Adult Day Training (ADT) day center for adults with Down syndrome and other developmental/special needs,N,N,unclear,KEEP_OTHER,https://downsyndromedaycentertampa.com/down-syndrome-care,MEDIUM,"The site's own page titles read 'JC Adult Academy is a Special Needs Day Center in Tampa, FL 33617' and 'JC Adult Academy Offers ADT Services in Tampa, FL 33617', and Sunbiz lists 'jc adult academy inc' as a 2025 Florida non-profit - so despite 'Academy' this is adult day training, NOT a school with grade levels, and the Down-syndrome domain understates a broader special-needs population. Every page of downsyndromedaycentertampa.com renders client-side and returned an empty body on all three fetch attempts, so the verdict rests on the site's indexed title tags rather than loaded body copy; autism is not explicitly named."
8891,Quarles Make A Change Foundation 501c(3) Non-Profit Organization,Tampa,Y,https://www.quarlesmacfoundation.org/,"Charitable foundation serving homeless, under-serviced and disabled-veteran communities ('MAC Campaigns', 'MAC Academy')",N,N,N,REMOVE,https://www.quarlesmacfoundation.org/,HIGH,"Site states the foundation is 'dedicated to servicing and educating' the homeless, under-serviced and disabled veteran communities - autism, developmental disability, therapy and ABA appear nowhere. A foundation aimed at a different population entirely, not an autism service provider; the homepage still carries 'Write your caption here' placeholder text."
6714,Speak Outside The Box,Tampa,Y,http://www.speakoutsidethebox.com/,"Pediatric speech-language therapy and occupational therapy, with feeding therapy, play therapy, a small-group program ('The Collective') and a hybrid homeschool program",N,N,Y,KEEP_OTHER,http://www.speakoutsidethebox.com/,HIGH,"Body copy (not chrome) describes the team as 'occupational therapists, speech-language pathologists, and therapeutic specialists' and names autism directly: 'You may have just received a diagnosis, such as Autism, ADHD, Anxiety, or a Speech and language delay.' No ABA or BCBA mention anywhere; the 'Hybrid Program' is a supplemental homeschool offering, not an accredited school with grade levels."
